3,12,191.52,-4.126,88.1,0
3,13,174.6,-3.9997,87.7,0
3,14,161.7,-2.7322,88.3,0
3,15,99.145,-1.8642,88.4,0
3,16,30.275,-2.8872,87.7,0
3,17,0,-3.447,87.5,0
3,18,0,-3.22,88.1,0
3,19,0,-2.778,88.6,0
3,20,0,-2.4153,88.8,0
3,21,0,-2.1072,88.7,0
3,22,0,-1.8158,88.2,0
3,23,0,-1.558,87.2,0
3,24,0,-1.3895,82.4,0
4,1,0,-1.3593,76,0
4,2,0,-1.1675,73.2,0
4,3,0,-1.0692,71.5,0
4,4,0,-0.87983,72.3,0
4,5,0,-0.64583,71.5,0
4,6,0,-0.57433,70.5,0
4,7,0,-0.42783,71.2,0
4,8,0,-0.33567,72,0
4,9,0.26783,-0.13883,73.5,0
4,10,11.264,0.14883,73.8,0
4,11,20.998,0.25733,73.8,0
4,12,56.617,0.52283,74.3,0
4,13,74.625,0.78717,75.3,0
4,14,89.65,0.954,75.6,0
4,15,53.045,0.95883,76,0
4,16,3.4713,0.92267,76.1,0
4,17,0,0.90033,75.9,0
4,18,0,0.88283,75.6,0
4,19,0,0.88133,75.5,0
4,20,0,0.77583,75,0
4,21,0,0.76217,75.5,0
4,22,0,0.86883,74.8,0
4,23,0,0.58567,72.8,0
4,24,0,-0.1,75.6,0
5,1,0,-0.46383,80.5,0
5,2,0,-0.583,83.7,0
5,3,0,-0.47283,86.2,0.01
5,4,0,-0.18033,87.7,0.05
5,5,0,0.10667,88.8,0.05
5,6,0,-0.064833,89.3,0.05
5,7,0,-0.14733,89.7,0.11
5,8,0,-0.24483,90,0.15
5,9,4.1183,-0.12933,90.2,0.02
5,10,14.723,0.22883,90.5,0.01
5,11,30.06,0.43067,90.4,0
5,12,52.805,0.089,89.6,0
5,13,69.795,-0.41733,88.2,0
5,14,116.17,-1.0607,85,0
5,15,98.01,-1.3735,82,0
5,16,16.59,-1.7162,81.1,0
5,17,0,-1.8763,80.3,0
5,18,0,-2.7685,79.3,0
5,19,0,-3.3577,80,0
5,20,0,-3.7017,80.3,0
5,21,0,-4.4418,80.8,0
5,22,0,-4.8853,81.2,0
5,23,0,-4.8507,80.9,0
5,24,0,-5.3005,81.5,0
6,1,0,-5.6858,82.9,0
6,2,0,-6.0388,83.8,0
6,3,0,-6.7992,83.8,0
6,4,0,-7.5217,84.1,0
6,5,0,-8.2333,82.9,0
6,6,0,-8.735,80.5,0
6,7,0,-9.685,78,0
6,8,0,-10.59,78.7,0
6,9,35.597,-11.28,80.2,0
6,10,138.3,-9.535,82.1,0
6,11,227.08,-7.8117,80.1,0
6,12,276.63,-6.7745,74.6,0
6,13,275.78,-6.282,71.4,0
6,14,223.48,-5.425,68.45,0
6,15,130.43,-5.195,65.47,0
6,16,30.902,-5.7758,65.72,0
6,17,0,-8.4647,67.32,0
6,18,0,-11.195,72.9,0
6,19,0,-12.522,78.3,0
6,20,0,-13.618,81.2,0
6,21,0,-14.392,82.8,0
6,22,0,-14.883,83.5,0
6,23,0,-15.172,84,0
6,24,0,-15.623,84.2,0
7,1,0,-15.533,84.4,0
7,2,0,-15.315,84.4,0
7,3,0,-13.633,84.7,0
7,4,0,-11.442,84.8,0
7,5,0,-9.4517,85.1,0
7,6,0,-8.4233,85.3,0
7,7,0,-7.7217,85,0
7,8,0,-6.8607,84.1,0
7,9,7.8717,-6.3542,81.7,0
7,10,36.635,-5.3922,80.7,0
7,11,76.628,-4.2743,80.2,0
7,12,139.98,-3.1905,78.2,0
7,13,128.25,-2.4382,76.2,0
7,14,137.03,-1.5577,76.6,0
7,15,53.285,-0.97733,78,0
7,16,12.612,-1.0952,79.3,0
7,17,0,-1.1435,80,0
7,18,0,-1.1907,80.9,0
7,19,0,-1.2077,82.1,0
7,20,0,-1.1913,83,0
7,21,0,-2.4413,83.8,0
7,22,0,-4.2785,84.7,0
7,23,0,-5.0635,85.8,0
7,24,0,-4.0942,87,0
8,1,0,-2.4827,87.9,0
8,2,0,-2.5638,88.5,0
8,3,0,-3.4363,89,0
8,4,0,-4.121,89.3,0
8,5,0,-3.2793,89.8,0
8,6,0,-3.124,89.9,0
8,7,0,-3.3382,90,0
8,8,0,-3.4667,90.3,0
8,9,13.259,-3.6237,90.4,0
8,10,53.263,-3.7003,90.4,0
8,11,95.967,-3.67,90.4,0
8,12,117.78,-3.7572,90.3,0
8,13,121.38,-3.5812,90.4,0
8,14,99.267,-3.6012,90.4,0
8,15,60.172,-3.4308,90.5,0
8,16,14.745,-3.7618,90.5,0
8,17,0,-4.1373,90.5,0
8,18,0,-4.7238,90.3,0
8,19,0,-5.0275,89.9,0
8,20,0,-5.4493,89.6,0
8,21,0,-5.9275,89.3,0
8,22,0,-6.314,89.1,0
8,23,0,-6.5258,88.9,0
8,24,0,-6.8525,88.7,0
9,1,0,-7.0448,88.6,0
9,2,0,-7.165,88.4,0
9,3,0,-7.3533,88.4,0
9,4,0,-7.6767,88.2,0
9,5,0,-8.0917,87.9,0
9,6,0,-8.2183,87.9,0
9,7,0,-8.3117,87.8,0
9,8,0,-8.5383,87.6,0
9,9,14.992,-8.61,87.6,0
9,10,59.128,-8.5383,87.5,0
9,11,119.98,-7.9417,87.8,0
9,12,180.28,-7.008,88.3,0
9,13,232.73,-6.7108,88.6,0
9,14,186.43,-6.7328,88.5,0
9,15,111.33,-6.5045,88.6,0
9,16,26.67,-7.3118,88.6,0
9,17,0,-8.2317,88,0
9,18,0,-9.2317,87.4,0
9,19,0,-10.277,86.8,0
9,20,0,-11.473,86,0
9,21,0,-11.975,85.8,0
9,22,0,-12.63,85.3,0
9,23,0,-13,85,0
9,24,0,-13.377,84.8,0
10,1,0,-13.413,84.6,0
10,2,0,-13.575,84.7,0
10,3,0,-13.43,84.5,0
10,4,0,-12.255,85,0
10,5,0,-12.282,85.6,0
10,6,0,-13.367,84.9,0
10,7,0,-13.973,84.4,0
10,8,0,-13.658,84.3,0
10,9,43.238,-13.545,84.4,0
10,10,153.22,-11.33,84.7,0
10,11,215.62,-8.4267,86.8,0
10,12,236.68,-6.0583,88.1,0
10,13,230.98,-4.8688,89,0
10,14,183.67,-3.963,89.9,0
10,15,111.62,-3.9408,90.2,0
10,16,28.525,-4.3478,90.2,0
10,17,0,-5.0648,89.9,0
10,18,0,-6.7032,89.5,0
10,19,0,-8.6567,87.9,0
10,20,0,-8.4297,87.2,0
10,21,0,-5.8903,88.9,0
10,22,0,-5.453,89.2,0
10,23,0,-5.245,89.4,0
10,24,0,-5.262,88.1,0
11,1,0,-5.1873,84.1,0
11,2,0,-7.8848,81.4,0
11,3,0,-9.3017,83.7,0
11,4,0,-9.6833,85.3,0
11,5,0,-9.4517,86.2,0
11,6,0,-8.7,86.6,0
11,7,0,-8.5733,86.8,0
11,8,0,-8.06,87,0
11,9,46.024,-7.5262,86.8,0
11,10,148.08,-4.7025,86.9,0
11,11,236.65,-0.94633,83.7,0
11,12,315.73,2.8107,66.7,0
11,13,255.53,4.1382,52.96,0
11,14,188.68,4.7253,49.02,0
11,15,96.2,4.4875,46.91,0
11,16,41.46,3.4803,49.23,0
11,17,0,1.6537,52.21,0
11,18,0,0.947,57.01,0
11,19,0,1.4793,56.87,0
11,20,0,1.7752,54.01,0
11,21,0,2.0787,55.29,0
11,22,0,1.9692,52.63,0
11,23,0,2.0542,54.26,0
11,24,0,2.5347,52.87,0
12,1,0,2.3583,53.4,0
12,2,0,3.0415,55.66,0
12,3,0,2.5245,57.77,0
12,4,0,2.8625,58.91,0
12,5,0,2.9388,61.68,0
12,6,0,2.6505,65.08,0
12,7,0,2.9607,68.14,0
12,8,0.086333,3.3153,69.51,0
12,9,26.852,4.6573,70.4,0
12,10,71.512,4.9275,65.73,0
12,11,185.85,5.6025,64.74,0
12,12,90.067,5.6328,61.1,0
12,13,103.6,5.88,58.74,0
12,14,99.85,5.874,56.67,0
12,15,49.022,6.4538,56.16,0
12,16,7.9893,7.073,51.33,0
12,17,0,7.0683,49.27,0
12,18,0,7.0892,49.82,0
12,19,0,6.9008,53.76,0
12,20,0,6.6037,60.77,0
12,21,0,5.941,68.42,0
12,22,0,5.4607,72.3,0
12,23,0,5.381,77.8,0
12,24,0,5.0198,81.6,0
13,1,0,4.693,84.1,0.01
13,2,0,4.706,86.3,0.05
13,3,0,4.5478,86.8,0.03
13,4,0,4.6913,88,0.05
13,5,0,4.93,87.9,0
13,6,0,5.2507,87.2,0
13,7,0,5.3282,86.8,0
13,8,0,5.3538,86.7,0
13,9,5.4085,5.0688,86.7,0.08
13,10,20.753,4.755,87.2,0.12
13,11,25.488,4.6328,87.4,0.14
13,12,36.89,4.801,87.8,0.13
13,13,44.538,5.0918,88.3,0.15
13,14,34.21,5.244,88.6,0.07
13,15,20.08,5.2038,88.7,0.09
13,16,6.532,4.9585,88.8,0.09
13,17,0,4.5068,88.5,0.05
13,18,0,4.2908,87.8,0.02
13,19,0,4.3885,88.1,0.03
13,20,0,4.4098,88.5,0.02
13,21,0,4.3407,88.6,0
13,22,0,4.3397,88.5,0
13,23,0,4.2795,88.5,0.01
13,24,0,4.1367,88.8,0
14,1,0,3.9263,89,0
14,2,0,3.9145,89.5,0
14,3,0,3.871,90,0
14,4,0,4.0013,90.5,0
14,5,0,4.026,90.8,0
14,6,0,4.1457,91.1,0
14,7,0,4.2278,91.2,0
14,8,0,4.1323,91.3,0
14,9,7.3977,4.1963,91.5,0
14,10,14.267,4.2517,91.6,0
14,11,32.953,4.2053,91.5,0
14,12,42.523,4.2547,91.5,0
14,13,67.44,4.2868,91.3,0
14,14,57.347,4.5848,91.1,0
14,15,36.768,4.6757,90.3,0
14,16,3.106,4.3597,88.6,0
14,17,0,4.1097,87.6,0
14,18,0,3.8852,87.2,0
14,19,0,3.6648,87.4,0
14,20,0,3.6325,87.2,0
14,21,0,3.3905,86.9,0
14,22,0,3.325,87,0
14,23,0,3.2752,86.7,0
14,24,0,3.0285,86.5,0
15,1,0,2.9518,87,0
15,2,0,3.1963,87.5,0
15,3,0,3.352,87.1,0
15,4,0,3.571,84.7,0
15,5,0,3.6243,80.6,0
15,6,0,3.6148,78.9,0
15,7,0,3.478,78.6,0
15,8,0,3.3963,78.3,0
15,9,8.2455,3.3498,76.6,0
15,10,44.31,3.3468,75.7,0
15,11,224.27,4.0803,74.4,0
15,12,256.15,4.768,70.7,0
15,13,264.03,5.4518,67.6,0
15,14,229.28,5.8365,64.82,0
15,15,149.45,6.1578,62.56,0
15,16,29.363,5.1667,62.59,0
15,17,0,3.7042,69.43,0
15,18,0,3.0268,73.5,0
15,19,0,2.3205,75,0
15,20,0,1.896,76.7,0
15,21,0,0.63717,77.4,0
15,22,0,1.0225,80.3,0
15,23,0,0.53467,79.1,0
15,24,0,0.50517,80.9,0
16,1,0,0.75083,81.2,0
16,2,0,0.21383,81.6,0
16,3,0,-0.052333,82.8,0
16,4,0,0.33233,83.8,0
16,5,0,0.45333,83,0
16,6,0,0.29067,82.5,0
16,7,0,0.31867,83.2,0
16,8,0,0.23583,83.3,0
16,9,20.924,0.21533,83.7,0
16,10,55.98,0.75217,84.3,0
16,11,104.47,1.617,83.9,0
16,12,143.88,2.7163,81.9,0
16,13,88.762,3.191,77.9,0
16,14,73.955,3.5088,76.4,0
16,15,53.562,3.6987,74.9,0
16,16,13.98,3.786,74.7,0
16,17,0,3.824,74.4,0
16,18,0,3.905,75.3,0
16,19,0,3.892,76.2,0
16,20,0,3.8903,78,0
16,21,0,2.3483,78.5,0
16,22,0,2.5932,82.2,0
16,23,0,3.4623,83.2,0
16,24,0,4.3033,83.4,0
17,1,0,4.4507,83.3,0
17,2,0,4.5942,84,0
17,3,0,4.7692,84.7,0
17,4,0,5.0223,85.9,0
17,5,0,5.1965,86,0
17,6,0,5.3513,84.7,0
17,7,0,5.4132,82.7,0
17,8,0,5.4967,82.4,0
17,9,15.469,5.672,82,0
17,10,41.63,6.3728,81.5,0
17,11,37.598,6.952,80.2,0
17,12,29.563,7.0867,80,0
17,13,61.063,7.1117,83,0.03
17,14,59.633,7.295,83.7,0.03
17,15,63.488,7.695,83.7,0.02
17,16,40.828,7.1435,72.9,0
17,17,0,6.8687,80,0
17,18,0,7.0257,81.5,0
17,19,0,6.8835,81.8,0
17,20,0,6.8405,82.5,0
17,21,0,6.5445,81.8,0
17,22,0,6.7898,82.3,0
17,23,0,7.4833,81.1,0
17,24,0,7.6333,79.7,0
18,1,0,7.9567,79.2,0
18,2,0,7.8333,77,0
18,3,0,8.1783,76.1,0
18,4,0,7.4733,76.6,0.05
18,5,0,7.5067,82.1,0.26
18,6,0,7.3917,82.5,0.08
18,7,0,7.5233,80.9,0.01
18,8,0,7.655,79.5,0
18,9,4.1547,7.6467,78.1,0
18,10,14.128,6.531,78,0
18,11,47.88,6.4902,82.4,0.05
18,12,92.268,6.9565,83.5,0.02
18,13,109.81,7.0353,81.1,0
18,14,61.3,5.6935,79.8,0
18,15,127.53,6.1905,80.6,0.01
18,16,54.84,6.1843,77.5,0
18,17,0.28083,5.4293,77.7,0
18,18,0,4.7832,79.8,0
18,19,0,4.5305,79,0
18,20,0,4.3215,78.1,0
18,21,0,3.8315,79.6,0
18,22,0,3.6867,81.1,0
18,23,0,3.973,82,0
18,24,0,4.0498,79.4,0
19,1,0,4.2375,78.8,0
19,2,0,4.1657,78.8,0
19,3,0,4.0128,78.9,0
19,4,0,4.246,79.7,0
19,5,0,4.2687,80.6,0
19,6,0,4.515,81.7,0
19,7,0,4.8425,82.1,0
19,8,0,5.1792,82.5,0
19,9,4.5375,4.9652,83.9,0.07
19,10,23.503,5.1245,85.5,0.06
19,11,36.032,6.103,84.7,0.03
19,12,44.597,9.3767,85.4,0
19,13,98.2,10.093,73.5,0
19,14,165.3,10.008,69.62,0.01
19,15,75.518,10.227,67.69,0
19,16,12.522,10.313,66.73,0
19,17,0.17433,9.7467,65.5,0
19,18,0,7.6922,69.24,0.01
19,19,0,5.7012,83.1,0.47
19,20,0,5.8708,84.1,0.01
19,21,0,5.6732,81,0.01
19,22,0,5.2067,77.7,0
19,23,0,5.056,75.3,0
19,24,0,4.8333,74,0
20,1,0,4.5368,72.9,0
20,2,0,3.9168,76.5,0
20,3,0,3.5272,79.1,0
20,4,0,3.1535,79.2,0
20,5,0,3.167,79.6,0
20,6,0,3.4323,79.2,0
20,7,0,3.4165,77,0
20,8,0,3.5818,78.3,0
20,9,26.138,3.8137,77.4,0
20,10,115.73,3.952,77.2,0
20,11,181.37,4.7995,76.1,0
20,12,271.83,5.777,74.8,0
20,13,243.52,6.4518,71,0
20,14,233.12,7.3043,67.93,0
20,15,122.03,7.4567,64.61,0
20,16,38.338,6.7725,64.03,0
20,17,1.4633,5.908,69.53,0
20,18,0,5.4785,72.2,0
20,19,0,4.6412,74.3,0
20,20,0,4.8043,76.2,0
20,21,0,3.8202,80,0.13
20,22,0,3.562,84,0.13
20,23,0,3.8707,85.9,0
20,24,0,3.8617,86.5,0
21,1,0,3.8242,86.9,0
21,2,0,3.436,87.1,0
21,3,0,2.7093,87.3,0
21,4,0,2.223,87.7,0
21,5,0,2.2418,88.2,0.01
21,6,0,2.3568,88.7,0
21,7,0,1.9683,88.9,0
21,8,0.086833,2.0215,89.1,0
21,9,35.82,2.8093,89.5,0
21,10,56.48,3.298,89.3,0
21,11,113.13,3.582,88.3,0
21,12,168.23,4.2943,86.4,0
21,13,172.5,4.7908,82.9,0
21,14,90.138,4.6447,80.8,0
21,15,56.042,4.712,79.5,0
21,16,24.577,4.424,78.7,0
21,17,0.3565,4.3265,78.4,0
21,18,0,3.9672,77.7,0
21,19,0,3.9027,77.2,0
21,20,0,4.1037,76.1,0
21,21,0,4.1735,74.5,0
21,22,0,3.9488,73.7,0
21,23,0,3.8388,74.1,0
21,24,0,3.8533,75.3,0
22,1,0,3.3137,75.2,0
22,2,0,2.9158,75.9,0
22,3,0,2.711,76.3,0
22,4,0,2.8905,77.2,0
22,5,0,3.3492,76.7,0
22,6,0,3.7115,75.4,0
22,7,0,4.0775,73.4,0
22,8,1.0993,4.2135,73,0
22,9,22.9,4.8402,74,0
22,10,60.942,5.4887,73.1,0
22,11,91.45,5.5965,71.7,0
22,12,62.005,5.1818,74.5,0
22,13,56.75,4.9792,79.8,0.07
22,14,33.94,4.6637,81.8,0.07
22,15,19.312,4.7308,84.7,0.16
22,16,2.8092,4.9915,85.1,0
22,17,0,5.2592,85.1,0
22,18,0,5.753,85.5,0
22,19,0,6.2615,85.5,0
22,20,0,6.3618,84.8,0
22,21,0,5.7633,84.7,0
22,22,0,5.608,85,0
22,23,0,5.638,85.6,0
22,24,0,5.6842,85.8,0
23,1,0,5.426,85.6,0.02
23,2,0,5.1857,87.4,0.26
23,3,0,5.218,88.7,0.29
23,4,0,5.4827,89.3,0.23
23,5,0,5.6717,89.4,0.08
23,6,0,6.0415,89.5,0.25
23,7,0,6.3403,89.5,0.33
23,8,0,6.8668,89.8,0.19
23,9,11.248,7.36,90,0.08
23,10,50.238,7.8717,90.1,0.11
23,11,58.825,9.025,89.9,0
23,12,42.187,9.4133,88.5,0.01
23,13,24.542,8.0333,83.9,0
23,14,12.41,6.9922,82.3,0
23,15,12.678,5.8972,83.6,0.01
23,16,6.445,5.2345,85.9,0.14
23,17,0,4.3578,86,0.19
23,18,0,4.4292,86.2,0.17
23,19,0,4.7805,85.8,0.21
23,20,0,5.2202,84.1,0.09
23,21,0,5.3472,78.9,0
23,22,0,4.4442,76.6,0
23,23,0,3.6477,77.4,0
23,24,0,3.5972,78.2,0
24,1,0,3.765,77.2,0
24,2,0,3.0322,78,0
24,3,0,2.7725,79.9,0
24,4,0,2.285,81.7,0
24,5,0,2.056,83.3,0
24,6,0,1.7495,84.2,0
24,7,0,1.3498,84.9,0
24,8,0,1.2032,86,0
24,9,35.723,0.93083,86.6,0
24,10,112.52,1.9447,87.5,0
24,11,200.92,3.392,87.5,0
24,12,232.72,4.6563,85.6,0
24,13,196.6,5.4173,83.2,0
24,14,128.18,5.6507,81.3,0
24,15,113.68,5.8355,79.3,0
24,16,38.782,5.6262,77.1,0
24,17,1.33,4.9087,77.7,0
24,18,0,3.8768,79.9,0
24,19,0,3.3225,82,0
24,20,0,3.3773,84.3,0
24,21,0,3.0025,85.8,0
24,22,0,2.4202,86.7,0
24,23,0,2.1265,87.3,0
24,24,0,1.7205,87.4,0
25,1,0,1.2993,87.5,0
25,2,0,0.96967,87.9,0
25,3,0,0.7555,88.4,0
25,4,0,0.77583,88.8,0
25,5,0,1.0817,89.2,0
25,6,0,1.2128,89.6,0
25,7,0,1.1063,89.6,0
25,8,1.1983,1.3647,89.4,0
25,9,60.348,2.2665,88.7,0
25,10,148.85,3.3763,85.9,0
25,11,242.33,4.2898,80.2,0
25,12,266.05,5.1383,75.6,0
25,13,133.25,5.167,72.4,0
25,14,129.45,5.7602,69.07,0
25,15,162.5,5.875,62.89,0
25,16,41.405,5.0745,62.52,0
25,17,0.32517,4.2393,65.11,0
25,18,0,3.4905,67.44,0
25,19,0,2.7793,72.7,0
25,20,0,2.4837,73.3,0
25,21,0,2.2588,71,0
25,22,0,1.8033,72,0
25,23,0,1.6003,75.1,0
25,24,0,0.958,76.8,0
26,1,0,1.3968,78.3,0
26,2,0,1.0598,76.9,0
26,3,0,0.5585,78.4,0
26,4,0,-0.91617,79.9,0
26,5,0,-1.4565,83.7,0
26,6,0,-1.2628,85.7,0
26,7,0,-1.0807,86.4,0
26,8,0.1785,-0.92483,86.7,0
26,9,35.807,-0.33517,86.5,0
26,10,91.433,0.7795,86.1,0
26,11,139.47,1.6275,83.3,0
26,12,150.6,2.4003,79.7,0
26,13,190.7,3.524,77.8,0
26,14,142.47,4.1917,74.4,0
26,15,76.763,4.4233,73.7,0
26,16,45.097,3.898,73,0
26,17,2.6152,2.4313,75.7,0
26,18,0,1.5293,79.3,0
26,19,0,2.4618,82.6,0
26,20,0,2.7805,80.6,0
26,21,0,2.5975,79.1,0
26,22,0,1.0927,79.4,0
26,23,0,-0.6915,81.7,0
26,24,0,-1.3292,84.3,0
27,1,0,-1.768,86.2,0
27,2,0,-2.2123,87.3,0
27,3,0,-2.16,88.1,0
27,4,0,-2.335,88.6,0
27,5,0,-2.4177,89,0
27,6,0,-2.5155,89.1,0
27,7,0,-2.8893,89.2,0
27,8,0,-2.1937,89.5,0
27,9,16.982,-2.0388,89.6,0
27,10,44.12,-1.9998,89.9,0
27,11,73.628,-1.8775,90.2,0
27,12,98.933,-1.6513,90.5,0
27,13,85.117,-1.5288,90.7,0
27,14,56.28,-1.4093,90.8,0
27,15,42.548,-1.2617,90.9,0
27,16,17.791,-1.2457,91,0
27,17,0,-1.2027,91.1,0
27,18,0,-1.0885,91.1,0
27,19,0,-0.9905,91.1,0
27,20,0,-0.88833,91.2,0
27,21,0,-0.8235,91.2,0
27,22,0,-0.81367,91.2,0
27,23,0,-1.0468,91.2,0
27,24,0,-1.3227,91,0
28,1,0,-1.3032,91,0
28,2,0,-1.376,90.9,0
28,3,0,-1.5283,90.7,0
28,4,0,-1.5913,90.6,0
28,5,0,-1.7353,90.4,0
28,6,0,-1.8,90.4,0
28,7,0,-1.9968,90.4,0
28,8,1.5965,-2.159,90.5,0
28,9,51.312,-2.2535,90.5,0
28,10,164.65,-1.2357,90.7,0
28,11,260.92,0.48233,90.4,0
28,12,282.87,2.4065,88.5,0
28,13,290.77,3.3843,77.4,0
28,14,251.8,4.2155,70.3,0
28,15,160.68,4.4058,63.82,0
28,16,82.105,4.1823,60.6,0
28,17,3.7607,2.8788,61.52,0
28,18,0,1.616,65.63,0
28,19,0,-0.196,71.1,0
28,20,0,-0.9725,77,0
28,21,0,-1.7753,80.5,0
28,22,0,-2.3163,83.3,0
28,23,0,-2.4795,84.9,0
28,24,0,-1.9667,86.2,0
29,1,0,-2.1062,86.4,0
29,2,0,-2.563,86.3,0
29,3,0,-3.4345,86.4,0
29,4,0,-3.8413,87,0
29,5,0,-3.485,87.7,0
29,6,0,-3.2405,88.3,0
29,7,0,-4.1495,88.1,0
29,8,2.172,-4.2305,88.3,0
29,9,64.115,-2.932,88.7,0
29,10,168.52,-1.6182,88.8,0
29,11,255.68,-0.3275,88.2,0
29,12,307.9,0.50217,85.2,0
29,13,301.15,1.8613,80.8,0
29,14,252.85,2.3553,75.9,0
29,15,180.25,2.7083,71.5,0
29,16,72.208,2.2005,70.2,0
29,17,11.913,1.4173,72.1,0
29,18,0,0.45383,74.1,0
29,19,0,-1.0602,77.9,0
29,20,0,-2.1647,81.6,0
29,21,0,-2.7227,84.4,0
29,22,0,-2.655,86.3,0
29,23,0,-2.1907,87.3,0
29,24,0,-1.7158,87.6,0
30,1,0,-1.8367,87,0
30,2,0,-2.5882,86.2,0
30,3,0,-3.5585,86.5,0
30,4,0,-3.5942,87.2,0
30,5,0,-3.6477,87.7,0
30,6,0,-3.3857,88.1,0
30,7,0,-3.5992,88,0
30,8,3.7278,-3.4665,88.2,0
30,9,75.842,-2.3002,88.3,0
30,10,187.8,-0.872,87.8,0
30,11,271.63,0.62733,85.6,0
30,12,286.33,2.0672,81.2,0
30,13,295.22,3.0753,76.9,0
30,14,283.03,4.1712,71.2,0
30,15,213.07,4.8162,66.54,0
30,16,93.467,4.3748,63.32,0
30,17,7.115,3.1177,64.72,0
30,18,0,1.9215,69.32,0
30,19,0,1.2415,71.5,0
30,20,0,0.67583,71.7,0
30,21,0,0.47417,71.9,0
30,22,0,0.17233,71.7,0
30,23,0,-0.12933,72,0
30,24,0,-0.21983,72.5,0
31,1,0,-0.5575,73.3,0
31,2,0,-0.75483,75.6,0
31,3,0,-0.75467,76.6,0
31,4,0,-1.0472,77,0
31,5,0,-1.3322,78,0
31,6,0,-1.7952,78.8,0
31,7,0,-2.1625,79.2,0
31,8,5.1517,-2.1575,79.8,0
31,9,81.447,-1.5343,79.2,0
31,10,196.7,-0.43717,76.9,0
31,11,290.05,0.60783,72.7,0
31,12,345.47,1.5693,68.89,0
31,13,349.92,2.1635,65.82,0
31,14,304.27,2.3475,64.53,0
31,15,219.65,2.2607,63.71,0
31,16,106.86,1.7948,63.19,0
31,17,13.217,0.90233,64.07,0
31,18,0,0.23983,67.02,0
31,19,0,-0.029667,67.97,0
31,20,0,-0.17033,66.28,0
31,21,0,-0.59633,66.99,0
31,22,0,-1.2667,68.64,0
31,23,0,-1.461,72.9,0
31,24,0,-1.4873,73.1,0
32,1,0,-1.1797,72.5,0
32,2,0,-1.4168,70.9,0
32,3,0,-1.284,70.1,0
32,4,0,-1.7345,70.9,0
32,5,0,-1.567,71.4,0
32,6,0,-1.1505,70.5,0
32,7,0,-0.68233,67.55,0
32,8,3.2235,-0.59917,69.04,0
32,9,80.678,-1.1047,72.2,0
32,10,127.12,-0.975,74.6,0
32,11,318.52,-0.13917,75.2,0
32,12,342.58,0.075667,65.42,0
32,13,276,0.049,62.81,0
32,14,316.08,0.22917,57.75,0
32,15,170.65,0.077667,57.47,0
32,16,44.997,-0.349,60.07,0
32,17,4.5928,-0.67917,62.66,0
32,18,0,-0.80767,64.23,0
32,19,0,-0.7535,65.69,0
32,20,0,-0.69467,68.06,0
32,21,0,-0.5605,68.69,0
32,22,0,-0.4455,66.98,0
32,23,0,-0.595,64.72,0
32,24,0,-0.78883,65.61,0
33,1,0,-0.80617,66.46,0
33,2,0,-0.79533,66.43,0
33,3,0,-0.7645,66.27,0
33,4,0,-0.76583,66.32,0
33,5,0,-0.90383,67.79,0
33,6,0,-0.8045,69.67,0
33,7,0,-0.71117,70.3,0
33,8,0,-0.90817,77.7,0
33,9,15.092,-1.2542,80.6,0.03
33,10,52.76,-0.77167,85.2,0.06
